ElevatingDevicesNumber,Latest_INSPECTION_Date,outcome_class,prior_pass_count,prior_followup_count,prior_fail_count,days_since_last_inspection,rolling_pass_rate,prior_order_count,prior_mean_riskscore,alteration_count,device_type_Freight Elevator,device_type_LULA Elevator,device_type_Observation Elevator,device_type_Other,device_type_Passenger Elevator,device_type_nan,prior_outcome_Fail,prior_outcome_Follow Up,prior_outcome_Other,prior_outcome_Pass,prior_outcome_nan
14897,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85943,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
35381,2012-02-16,Follow Up,0,0,1,2.0,0.0,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
17938,2012-02-16,Pass,1,1,0,335.0,0.5,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
16089,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61141,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
16175,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
15623,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
31634,2012-02-16,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
38474,2012-02-16,Pass,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
69908,2012-02-16,Follow Up,0,1,0,2.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
67125,2012-02-16,Pass,1,1,0,71.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
77013,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
67124,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
86934,2012-02-16,Pass,0,1,0,100.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
18198,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
88209,2012-02-16,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
85412,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64513545,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
28046,2012-02-16,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
17150,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
86222,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
81237,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
36228,2012-02-16,Pass,0,1,0,50.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
36229,2012-02-16,Pass,0,1,0,50.0,0.0,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
66780,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85942,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
38452,2012-02-16,Other,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
38452,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
81110,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
81111,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
69909,2012-02-16,Follow Up,0,1,0,2.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
63645,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
36861,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
36862,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
81328,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
36863,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
75748,2012-02-16,Follow Up,0,1,0,36.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
17728,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
14490,2012-02-16,Follow Up,0,1,0,36.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
17729,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
17730,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
33008,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64498998,2012-02-16,Pass,0,1,1,9.0,0.0,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
80253,2012-02-16,Follow Up,0,2,0,55.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
85964,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64512937,2012-02-16,Fail,0,1,0,1.0,0.0,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
30914,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
17151,2012-02-16,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
30914,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
81238,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
60092,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
60359,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
6800,2012-02-16,Follow Up,0,0,1,3.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
81239,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
36860,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64471325,2012-02-16,Follow Up,0,0,1,2.0,0.0,0,15.0,0,False,True,False,False,False,False,True,False,False,False,False
76394,2012-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64667118,2015-02-16,Fail,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
22597,2016-02-16,Follow Up,2,2,0,40.0,0.5,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
16048,2016-02-16,Follow Up,2,2,0,131.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
87428,2016-02-16,Follow Up,1,2,0,97.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
17035,2016-02-16,Follow Up,1,1,0,820.0,0.5,1,21.0,1,False,False,False,False,True,False,False,True,False,False,False
6525,2016-02-16,Follow Up,3,4,2,76.0,0.3333333333333333,31,14.260182954709679,2,False,False,False,False,True,False,True,False,False,False,False
13630,2016-02-16,Pass,1,4,0,138.0,0.2,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
87430,2016-02-16,Follow Up,1,2,0,97.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
12079,2016-02-16,Follow Up,0,2,0,407.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
87429,2016-02-16,Follow Up,0,3,0,97.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
87427,2016-02-16,Fail,0,3,0,97.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
12770,2016-02-16,Follow Up,0,1,0,40.0,0.0,0,15.0,1,False,False,False,False,True,False,False,False,True,False,False
64690607,2016-02-16,Fail,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
28483,2016-02-16,Follow Up,0,2,0,64.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
6525,2016-02-16,Follow Up,3,4,2,76.0,0.3333333333333333,31,14.260182954709679,2,False,False,False,False,True,False,True,False,False,False,False
37224,2016-02-16,Follow Up,0,2,0,826.0,0.0,3,15.0,1,False,False,False,False,True,False,False,True,False,False,False
12078,2016-02-16,Pass,0,2,0,407.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
76037,2016-02-16,Follow Up,1,2,0,36.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
65563,2016-02-16,Pass,0,3,0,300.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64495273,2016-02-16,Follow Up,1,0,0,1072.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
16316,2016-02-16,Pass,0,1,0,690.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
18553,2016-02-16,Pass,0,1,0,845.0,0.0,0,15.0,2,True,False,False,False,False,False,False,True,False,False,False
63691,2016-02-16,Follow Up,1,5,1,132.0,0.14285714285714285,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64691848,2016-02-16,Pass,0,1,0,112.0,0.0,0,15.0,0,False,True,False,False,False,False,False,True,False,False,False
84138,2016-02-16,Follow Up,1,1,0,88.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64493465,2016-02-16,Follow Up,3,5,3,769.0,0.2727272727272727,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
63333,2016-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
9901,2016-02-16,Follow Up,1,0,0,1531.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
63335,2016-02-16,Follow Up,1,0,0,1807.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
18553,2016-02-16,Pass,0,1,0,845.0,0.0,0,15.0,2,True,False,False,False,False,False,False,True,False,False,False
18495,2016-02-16,Follow Up,0,0,0,657.0,0.0,10,3.0163028915,2,False,False,False,False,True,False,False,False,True,False,False
18496,2016-02-16,Follow Up,0,0,0,657.0,0.0,8,1.890817074,2,False,False,False,False,True,False,False,False,True,False,False
18497,2016-02-16,Follow Up,0,0,0,657.0,0.0,8,0.020378614375,2,False,False,False,False,True,False,False,False,True,False,False
63334,2016-02-16,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
76038,2016-02-16,Follow Up,1,2,0,36.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
11664,2016-02-16,Pass,1,3,0,314.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
30165,2016-02-16,Follow Up,1,1,0,1219.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
33972,2016-02-16,Follow Up,1,1,0,315.0,0.5,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
86625,2016-02-16,Pass,2,2,1,5.0,0.4,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
64497192,2016-02-16,Follow Up,1,0,0,1028.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
67312,2016-02-16,Pass,0,2,0,83.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
83645,2016-02-16,Pass,1,1,0,694.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
79433,2016-02-16,Follow Up,1,1,0,741.0,0.5,9,15.0,1,False,False,False,False,True,False,False,False,False,True,False
19280,2016-02-16,Follow Up,2,5,1,463.0,0.25,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
19810,2016-02-16,Follow Up,2,1,0,308.0,0.6666666666666666,7,6.674144952,1,False,False,False,False,True,False,False,False,False,True,False
19809,2016-02-16,Follow Up,1,2,0,308.0,0.3333333333333333,8,8.450880873500001,1,False,False,False,False,True,False,False,False,False,True,False
30164,2016-02-16,Follow Up,1,2,0,1028.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
30166,2016-02-16,Follow Up,1,2,2,825.0,0.2,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
30167,2016-02-16,Pass,1,1,0,1219.0,0.5,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
64518529,2016-02-16,Pass,1,1,0,315.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
60743,2016-02-16,Fail,1,3,1,119.0,0.16666666666666666,39,5.952896678666667,2,False,False,False,False,True,False,False,True,False,False,False
64690608,2016-02-16,Follow Up,0,1,0,89.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
31387,2016-02-16,Follow Up,1,1,0,1504.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
15633,2016-02-16,Follow Up,0,2,0,33.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
15634,2016-02-16,Follow Up,1,2,0,33.0,0.3333333333333333,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
14911,2016-02-16,Follow Up,1,2,0,33.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
39278,2016-02-16,Follow Up,1,4,0,26.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64541908,2016-02-16,Follow Up,0,5,1,36.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64271,2016-02-16,Follow Up,0,1,0,20.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
9484,2016-02-16,Follow Up,3,5,1,27.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
37225,2016-02-16,Follow Up,0,2,0,826.0,0.0,2,15.0,1,False,False,False,False,True,False,False,True,False,False,False
28481,2016-02-16,Fail,0,3,0,64.0,0.0,11,0.097146426,0,False,False,False,False,True,False,False,True,False,False,False
64525916,2016-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
86786,2016-02-16,Pass,1,5,0,70.0,0.16666666666666666,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64525917,2016-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
22635,2016-02-16,Pass,2,4,0,99.0,0.3333333333333333,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
87396,2016-02-16,Pass,1,5,2,6.0,0.125,0,15.0,0,False,True,False,False,False,False,True,False,False,False,False
22636,2016-02-16,Pass,2,4,0,99.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64525823,2016-02-16,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64525824,2016-02-16,Follow Up,0,1,0,1035.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
23047,2016-02-16,Follow Up,0,4,0,74.0,0.0,23,6.557592985913044,1,False,False,False,False,True,False,False,True,False,False,False
37226,2016-02-16,Follow Up,0,2,0,826.0,0.0,3,15.0,1,False,False,False,False,True,False,False,True,False,False,False
85569,2016-02-16,Pass,1,3,0,61.0,0.25,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64701419,2016-02-16,Pass,0,0,2,7.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
11046,2016-02-16,Follow Up,0,4,0,138.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
11797,2016-02-16,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
18483,2016-02-16,Follow Up,1,5,0,42.0,0.16666666666666666,31,1.2285338778709678,0,False,False,False,False,True,False,False,True,False,False,False
29178,2016-02-16,Fail,0,1,0,798.0,0.0,0,15.0,0,False,False,False,False,False,True,False,True,False,False,False
36902,2016-02-16,Fail,0,1,0,798.0,0.0,0,15.0,0,False,False,False,False,False,True,False,True,False,False,False
18626,2016-02-16,Follow Up,2,3,0,92.0,0.4,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
18627,2016-02-16,Follow Up,2,3,0,92.0,0.4,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
18628,2016-02-16,Follow Up,2,3,0,92.0,0.4,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
18481,2016-02-16,Follow Up,1,4,1,21.0,0.16666666666666666,45,2.3425845222444446,0,False,False,False,False,True,False,False,True,False,False,False
22719,2016-02-16,Pass,0,5,0,480.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
22718,2016-02-16,Pass,0,5,0,480.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
85567,2016-02-16,Follow Up,1,4,0,60.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
18482,2016-02-16,Fail,1,5,1,21.0,0.14285714285714285,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
85568,2016-02-16,Fail,1,1,2,60.0,0.25,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
64690605,2016-02-16,Follow Up,0,1,0,82.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
36161,2016-02-16,Follow Up,3,4,5,397.0,0.25,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
61783,2016-02-16,Follow Up,1,5,0,92.0,0.16666666666666666,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
64956,2016-02-16,Follow Up,1,3,0,131.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
16887,2016-02-16,Pass,6,9,2,55.0,0.35294117647058826,0,15.0,4,False,False,False,False,True,False,False,False,False,True,False
64504567,2016-02-16,Pass,1,0,0,1594.0,1.0,0,15.0,0,False,True,False,False,False,False,False,False,False,True,False
64538900,2016-02-16,Follow Up,0,1,0,97.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
23458,2016-02-16,Pass,1,1,0,1183.0,0.5,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
20403,2016-02-16,Follow Up,1,0,0,1391.0,1.0,1,15.0,2,False,False,False,False,True,False,False,False,False,True,False
17247,2016-02-16,Pass,1,2,0,27.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
23456,2016-02-16,Pass,1,3,0,804.0,0.25,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
23455,2016-02-16,Pass,1,3,2,718.0,0.16666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64538899,2016-02-16,Follow Up,0,1,0,97.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
